GEOID,place_name,prop_white,med_income_k
48201251901,"Houston, TX",0.66,67.111
48201251902,"Houston, TX",0.662,86.125
48201252000,"Houston, TX",0.442,117.231
48201252100,"Houston, TX",0.479,61.858
48201252200,"Houston, TX",0.172,48.953
48201252400,"Houston, TX",0.284,48.69600000000001
48201252500,"Houston, TX",0.313,31.164
48201252600,"Houston, TX",0.266,34.504
48201253300,"Houston, TX",0.551,72.577
48201254500,"Houston, TX",0.079,43.347
48201254600,"Houston, TX",0.10300000000000001,36.274
48201310100,"Houston, TX",0.243,35.481
48201310200,"Houston, TX",0.344,99.688
48201310300,"Houston, TX",0.223,40.941
48201310400,"Houston, TX",0.049,23.75
48201310500,"Houston, TX",0.086,32.826
48201310600,"Houston, TX",0.075,37.04
48201310700,"Houston, TX",0.125,41.953
48201310800,"Houston, TX",0.052000000000000005,24.5
48201310900,"Houston, TX",0.057999999999999996,26.612
48201311000,"Houston, TX",0.028999999999999998,27.054
48201311100,"Houston, TX",0.009000000000000001,36.389
48201311200,"Houston, TX",0.068,33.6
48201311300,"Houston, TX",0.026000000000000002,37.77
48201311400,"Houston, TX",0.022000000000000002,47.788
48201311500,"Houston, TX",0.047,39.705
48201311600,"Houston, TX",0.025,29.309
48201311700,"Houston, TX",0.057,33.722
48201311800,"Houston, TX",0.031,27.336
48201311900,"Houston, TX",0.040999999999999995,38.854
48201312000,"Houston, TX",0.364,38.75
48201312200,"Houston, TX",0.019,18.919
48201312300,"Houston, TX",0.073,19.55
48201312400,"Houston, TX",0.018000000000000002,26.346
48201312500,"Houston, TX",0.484,88.088
48201312600,"Houston, TX",0.48200000000000004,103.973
48201312700,"Houston, TX",0.04,39.737
48201312800,"Houston, TX",0.063,14.32
48201312900,"Houston, TX",0.09300000000000001,33.941
48201313000,"Houston, TX",0.085,31.402
48201313100,"Houston, TX",0.502,71.654
48201313200,"Houston, TX",0.061,38.509
48201313300,"Houston, TX",0.039,45.775
48201313400,"Houston, TX",0.015,33.402
48201313500,"Houston, TX",0.016,25.282
48201313600,"Houston, TX",0.016,30.346
48201313700,"Houston, TX",0.02,39.2
48201313800,"Houston, TX",0.016,20.473
48201313900,"Houston, TX",0.299,52.73
48201314001,"Houston, TX",0.401,46.048
48201314002,"Houston, TX",0.249,38.759
48201314300,"Houston, TX",0.04,29.075
48201314400,"Houston, TX",0.361,49.622
48201320100,"Houston, TX",0.03,29.784
48201320200,"Houston, TX",0.071,38.059
48201320500,"Houston, TX",0.08800000000000001,46.435
48201320601,"Houston, TX",0.086,40.813
48201320602,"Houston, TX",0.054000000000000006,35.186
48201320700,"Houston, TX",0.11599999999999999,37.746
48201320900,"Houston, TX",0.096,50.23
48201321000,"Houston, TX",0.138,37.614
48201321100,"Houston, TX",0.15,53.931
48201321200,"Houston, TX",0.07,27.193
48201321300,"Houston, TX",0.11699999999999999,34.876
48201321600,"Houston, TX",0.223,52.892
48201321700,"Houston, TX",0.165,57.857
48201321800,"Houston, TX",0.129,34.722
48201324000,"Houston, TX",0.475,65.827
48201324100,"Houston, TX",0.098,27.972
48201324200,"Houston, TX",0.026000000000000002,27.972
48201330100,"Houston, TX",0.025,39.241
48201330200,"Houston, TX",0.047,35.504
48201330301,"Houston, TX",0.013000000000000001,55.484
48201330302,"Houston, TX",0.028999999999999998,50.0
48201330303,"Houston, TX",0.057999999999999996,47.555
48201330400,"Houston, TX",0.044000000000000004,35.923
48201330500,"Houston, TX",0.025,42.75
48201330600,"Houston, TX",0.032,42.635
48201330700,"Houston, TX",0.042,42.44
48201330800,"Houston, TX",0.092,63.355
48201330900,"Houston, TX",0.11,46.893
48201331100,"Houston, TX",0.013000000000000001,24.543000000000006
48201331200,"Houston, TX",0.019,23.231
48201331300,"Houston, TX",0.0,29.869
48201331400,"Houston, TX",0.0,10.945
48201331500,"Houston, TX",0.013999999999999999,46.645
48201331601,"Houston, TX",0.0,42.633
48201331602,"Houston, TX",0.017,29.345
48201331700,"Houston, TX",0.009000000000000001,35.25
48201331800,"Houston, TX",0.03,24.495
48201331900,"Houston, TX",0.004,28.225
48201332000,"Houston, TX",0.022000000000000002,21.735
48201332100,"Houston, TX",0.002,30.107
48201332200,"Houston, TX",0.004,30.269
48201332300,"Houston, TX",0.019,34.805
48201332400,"Houston, TX",0.021,34.016
48201332500,"Houston, TX",0.023,42.572
48201332600,"Houston, TX",0.057,36.221
48201332700,"Houston, TX",0.051,37.188
48201332800,"Houston, TX",0.11599999999999999,29.007
48201332900,"Houston, TX",0.14,34.141
48201333000,"Houston, TX",0.083,53.899
48201333100,"Houston, TX",0.037000000000000005,33.484
48201333201,"Houston, TX",0.047,26.417
48201333202,"Houston, TX",0.057999999999999996,31.804
48201333300,"Houston, TX",0.064,32.212
48201333500,"Houston, TX",0.027999999999999997,33.75
48201333600,"Houston, TX",0.263,66.28399999999999
48201333700,"Houston, TX",0.064,46.856
48201333800,"Houston, TX",0.081,45.489
48201333901,"Houston, TX",0.07200000000000001,66.866
48201333902,"Houston, TX",0.11800000000000001,50.403
48201334001,"Houston, TX",0.098,41.442
48201334002,"Houston, TX",0.272,52.31399999999999
48201334003,"Houston, TX",0.299,57.533
48201334100,"Houston, TX",0.065,47.999
48201340100,"Houston, TX",0.268,43.976000000000006
48201340201,"Houston, TX",0.532,87.333
48201340202,"Houston, TX",0.513,142.64700000000005
48201340301,"Houston, TX",0.605,174.398
48201340302,"Houston, TX",0.7140000000000001,113.227
48201340400,"Houston, TX",0.762,136.842
48201340500,"Houston, TX",0.5539999999999999,46.895
48201340600,"Houston, TX",0.8240000000000001,100.822
48201340700,"Houston, TX",0.38299999999999995,62.01600000000001
48201340800,"Houston, TX",0.675,102.449
48201340900,"Houston, TX",0.35600000000000004,38.927
48201341000,"Houston, TX",0.456,51.683
48201341100,"Houston, TX",0.418,42.484
48201341301,"Houston, TX",0.535,43.262
48201341302,"Houston, TX",0.39,47.857
48201343600,"Houston, TX",0.601,45.147
48201350100,"Houston, TX",0.247,87.47399999999998
48201350200,"Houston, TX",0.24100000000000002,65.252
48201350300,"Houston, TX",0.44299999999999995,82.566
48201350400,"Houston, TX",0.17600000000000002,56.106
48201350500,"Houston, TX",0.146,46.144
48201350601,"Houston, TX",0.5329999999999999,88.85
48201350802,"Houston, TX",0.505,76.673
48201410100,"Houston, TX",0.369,64.638
48201410200,"Houston, TX",0.7929999999999999,93.203
48201410300,"Houston, TX",0.672,75.9
48201410401,"Houston, TX",0.727,81.389
48201410402,"Houston, TX",0.588,91.004
48201410500,"Houston, TX",0.765,89.96600000000002
48201410600,"Houston, TX",0.775,87.34200000000001
48201410701,"Houston, TX",0.6890000000000001,59.058
48201410702,"Houston, TX",0.575,37.715
48201410800,"Houston, TX",0.792,55.152
48201410900,"Houston, TX",0.728,64.47399999999999
48201411000,"Houston, TX",0.825,91.435
48201411100,"Houston, TX",0.7509999999999999,106.728
48201411200,"Houston, TX",0.904,207.5
48201411300,"Houston, TX",0.621,75.215
48201411400,"Houston, TX",0.919,186.313
48201411501,"Houston, TX",0.73,88.48200000000001
48201411502,"Houston, TX",0.693,81.741
48201411600,"Houston, TX",0.7709999999999999,158.689
48201411700,"Houston, TX",0.5529999999999999,64.637
48201411800,"Houston, TX",0.595,66.917
48201411900,"Houston, TX",0.807,114.083
48201412000,"Houston, TX",0.856,162.5
48201412200,"Houston, TX",0.696,140.95
48201412600,"Houston, TX",0.777,195.833
48201412700,"Houston, TX",0.659,127.586
48201412800,"Houston, TX",0.68,158.304
48201412900,"Houston, TX",0.539,46.467
48201413000,"Houston, TX",0.6920000000000001,103.981
48201413100,"Houston, TX",0.7879999999999999,156.54399999999995
48201413201,"Houston, TX",0.622,49.963
48201413202,"Houston, TX",0.518,60.893
48201413300,"Houston, TX",0.603,78.245
48201420100,"Houston, TX",0.107,29.735
48201420200,"Houston, TX",0.39399999999999996,54.536
48201420300,"Houston, TX",0.594,101.838
48201420400,"Houston, TX",0.693,75.387
48201420500,"Houston, TX",0.049,24.12
48201420600,"Houston, TX",0.586,79.808
48201420700,"Houston, TX",0.7909999999999999,135.0
48201420800,"Houston, TX",0.716,141.705
48201421101,"Houston, TX",0.191,35.872
48201421102,"Houston, TX",0.046,34.042
48201421201,"Houston, TX",0.081,27.86
48201421202,"Houston, TX",0.11800000000000001,21.509
48201421300,"Houston, TX",0.128,24.543000000000006
48201421401,"Houston, TX",0.047,20.889
48201421402,"Houston, TX",0.0,22.945
48201421403,"Houston, TX",0.063,24.536
48201421500,"Houston, TX",0.134,29.47
48201421600,"Houston, TX",0.065,21.0
48201421700,"Houston, TX",0.429,56.055
48201421800,"Houston, TX",0.4,41.783
48201421900,"Houston, TX",0.852,111.538
48201422000,"Houston, TX",0.642,93.269
48201422100,"Houston, TX",0.344,60.988
48201422200,"Houston, TX",0.043,26.408
48201422301,"Houston, TX",0.06,26.962
48201422302,"Houston, TX",0.17600000000000002,46.414
48201422401,"Houston, TX",0.106,34.253
48201422402,"Houston, TX",0.226,37.685
48201422500,"Houston, TX",0.22899999999999998,32.601
48201422600,"Houston, TX",0.439,53.165
48201422701,"Houston, TX",0.14,34.45
48201422702,"Houston, TX",0.196,47.917
48201422800,"Houston, TX",0.307,40.607
48201422900,"Houston, TX",0.11,31.538
48201423000,"Houston, TX",0.16699999999999998,22.931
48201423100,"Houston, TX",0.017,20.122
48201423201,"Houston, TX",0.248,44.73
48201423202,"Houston, TX",0.039,27.456
48201423301,"Houston, TX",0.316,44.664
48201423302,"Houston, TX",0.14300000000000002,42.097
48201423401,"Houston, TX",0.142,49.735
48201423402,"Houston, TX",0.02,64.556
48201423500,"Houston, TX",0.35700000000000004,68.947
48201423600,"Houston, TX",0.14,56.185
48201430100,"Houston, TX",0.773,85.441
48201430200,"Houston, TX",0.721,78.40899999999998
48201430700,"Houston, TX",0.653,65.809
48201430800,"Houston, TX",0.746,129.471
48201430900,"Houston, TX",0.759,102.713
48201431000,"Houston, TX",0.614,102.058
48201431101,"Houston, TX",0.499,52.97
48201431102,"Houston, TX",0.42100000000000004,40.35
48201431201,"Houston, TX",0.418,48.382
48201431202,"Houston, TX",0.498,65.455
48201431301,"Houston, TX",0.337,47.45399999999999
48201431302,"Houston, TX",0.8590000000000001,100.59
48201431401,"Houston, TX",0.5870000000000001,56.06100000000001
48201431402,"Houston, TX",0.616,81.111
48201431501,"Houston, TX",0.804,67.392
48201431502,"Houston, TX",0.7340000000000001,128.262
48201431600,"Houston, TX",0.86,108.011
48201431700,"Houston, TX",0.879,155.083
48201431801,"Houston, TX",0.501,75.313
48201431802,"Houston, TX",0.52,75.536
48201431900,"Houston, TX",0.599,76.567
48201432001,"Houston, TX",0.445,55.577
48201432002,"Houston, TX",0.24600000000000002,24.814
48201432100,"Houston, TX",0.313,49.53100000000001
48201432200,"Houston, TX",0.33,46.674
48201432300,"Houston, TX",0.153,39.313
48201432400,"Houston, TX",0.217,32.644
48201432500,"Houston, TX",0.179,32.536
48201432600,"Houston, TX",0.46299999999999997,58.947
48201432701,"Houston, TX",0.064,23.938
48201432702,"Houston, TX",0.385,46.458
48201432801,"Houston, TX",0.067,34.297
48201432802,"Houston, TX",0.095,22.209
48201432901,"Houston, TX",0.113,31.122
48201432902,"Houston, TX",0.079,35.447
48201433001,"Houston, TX",0.031,20.648000000000003
48201433002,"Houston, TX",0.022000000000000002,27.821
48201433003,"Houston, TX",0.055999999999999994,26.282
48201433100,"Houston, TX",0.022000000000000002,24.805
48201433201,"Houston, TX",0.134,35.63800000000001
48201433202,"Houston, TX",0.17600000000000002,42.418
48201433300,"Houston, TX",0.306,48.879
48201433400,"Houston, TX",0.08900000000000001,32.596
48201433501,"Houston, TX",0.005,21.95
48201433502,"Houston, TX",0.01,23.69
48201433600,"Houston, TX",0.032,21.977
48201440100,"Houston, TX",0.217,47.027
48201450100,"Houston, TX",0.794,87.333
48201450200,"Houston, TX",0.8270000000000001,138.333
48201450300,"Houston, TX",0.41700000000000004,72.083
48201450400,"Houston, TX",0.503,72.429
48201450500,"Houston, TX",0.863,159.125
48201450600,"Houston, TX",0.639,98.75
48201450700,"Houston, TX",0.82,155.063
48201450801,"Houston, TX",0.5720000000000001,44.333
48201450802,"Houston, TX",0.24600000000000002,56.217
48201450900,"Houston, TX",0.659,82.75
48201451001,"Houston, TX",0.249,30.664
48201451002,"Houston, TX",0.124,41.675
48201451100,"Houston, TX",0.528,70.192
48201451200,"Houston, TX",0.843,103.625
48201451300,"Houston, TX",0.536,72.75
48201451401,"Houston, TX",0.535,58.019
48201451402,"Houston, TX",0.305,38.363
48201451403,"Houston, TX",0.365,60.688
48201451500,"Houston, TX",0.48200000000000004,70.0
48201451601,"Houston, TX",0.616,109.476
48201451602,"Houston, TX",0.39799999999999996,88.125
48201451700,"Houston, TX",0.284,57.723
48201451800,"Houston, TX",0.195,54.297
48201451901,"Houston, TX",0.171,34.45
48201451902,"Houston, TX",0.402,102.841
48201452000,"Houston, TX",0.23600000000000002,55.093
48201452100,"Houston, TX",0.361,60.932
48201452201,"Houston, TX",0.16899999999999998,29.293000000000006
48201452202,"Houston, TX",0.264,53.945
48201452300,"Houston, TX",0.075,42.267
48201452400,"Houston, TX",0.07400000000000001,47.707
48201452500,"Houston, TX",0.046,31.909
48201452600,"Houston, TX",0.037000000000000005,38.75
48201452700,"Houston, TX",0.073,39.779
48201452801,"Houston, TX",0.14,43.227
48201452802,"Houston, TX",0.045,33.628
48201452900,"Houston, TX",0.11199999999999999,41.518
48201453000,"Houston, TX",0.040999999999999995,40.583
48201453100,"Houston, TX",0.102,32.813
48201453200,"Houston, TX",0.092,30.803
48201453300,"Houston, TX",0.057,24.0
48201453401,"Houston, TX",0.156,42.82100000000001
48201453402,"Houston, TX",0.111,38.462
48201453403,"Houston, TX",0.01,25.365
48201453501,"Houston, TX",0.083,41.754
48201453502,"Houston, TX",0.19399999999999998,47.5
48201453601,"Houston, TX",0.086,38.875
48201453602,"Houston, TX",0.087,32.277
48201453700,"Houston, TX",0.091,45.885
48201453800,"Houston, TX",0.249,54.063
48201453900,"Houston, TX",0.027999999999999997,39.13800000000001
48201454000,"Houston, TX",0.08900000000000001,63.563
48201454100,"Houston, TX",0.165,53.919
48201454200,"Houston, TX",0.14400000000000002,62.151
48201454301,"Houston, TX",0.129,47.333
48201454302,"Houston, TX",0.22699999999999998,51.809
48201454400,"Houston, TX",0.495,77.679
48201454501,"Houston, TX",0.6409999999999999,163.224
48201454502,"Houston, TX",0.5579999999999999,145.75
48201454600,"Houston, TX",0.604,68.75
48201454700,"Houston, TX",0.753,113.594
48201454800,"Houston, TX",0.644,70.336
48201455101,"Houston, TX",0.657,67.596
48201455102,"Houston, TX",0.7909999999999999,109.276
48201455200,"Houston, TX",0.6,65.804
48201455300,"Houston, TX",0.48200000000000004,54.56
48201510100,"Houston, TX",0.3670000000000001,74.167
48201510200,"Houston, TX",0.631,99.813
48201510300,"Houston, TX",0.698,108.026
48201510400,"Houston, TX",0.738,78.598
48201510500,"Houston, TX",0.5760000000000001,79.157
48201510600,"Houston, TX",0.5660000000000001,124.574
48201510700,"Houston, TX",0.695,96.61
48201510800,"Houston, TX",0.732,132.444
48201510900,"Houston, TX",0.455,108.125
48201511001,"Houston, TX",0.674,68.854
48201511002,"Houston, TX",0.517,65.9
48201511100,"Houston, TX",0.504,73.571
48201511200,"Houston, TX",0.43799999999999994,90.25
48201511301,"Houston, TX",0.675,82.07
48201511302,"Houston, TX",0.7440000000000001,66.797
48201511400,"Houston, TX",0.614,81.25
48201511500,"Houston, TX",0.511,81.89399999999998
48201511600,"Houston, TX",0.17800000000000002,47.713
48201520100,"Houston, TX",0.45799999999999996,75.417
48201520200,"Houston, TX",0.46399999999999997,79.75
48201520300,"Houston, TX",0.27399999999999997,36.675
48201520400,"Houston, TX",0.184,31.85
48201520500,"Houston, TX",0.16,32.894
48201520601,"Houston, TX",0.106,31.538
48201520602,"Houston, TX",0.091,27.574
48201520700,"Houston, TX",0.502,52.852
48201521000,"Houston, TX",0.24600000000000002,39.125
48201521100,"Houston, TX",0.13,28.194000000000006
48201521200,"Houston, TX",0.105,31.571
48201521300,"Houston, TX",0.191,38.811
48201521400,"Houston, TX",0.053,30.833
48201521500,"Houston, TX",0.256,50.765
48201521600,"Houston, TX",0.126,45.938
48201521700,"Houston, TX",0.138,28.853
48201521800,"Houston, TX",0.188,50.088
48201521900,"Houston, TX",0.41,62.979
48201522000,"Houston, TX",0.304,37.292
48201522100,"Houston, TX",0.292,41.453
48201522201,"Houston, TX",0.23,49.506
48201522202,"Houston, TX",0.276,37.019
48201522301,"Houston, TX",0.261,44.313
48201522302,"Houston, TX",0.28300000000000003,53.554
48201522401,"Houston, TX",0.446,56.75
48201522402,"Houston, TX",0.37799999999999995,52.414
48201522500,"Houston, TX",0.8420000000000001,171.037
48201530100,"Houston, TX",0.142,31.11
48201530200,"Houston, TX",0.593,71.756
48201530300,"Houston, TX",0.005,24.565
48201530400,"Houston, TX",0.047,21.73
48201530500,"Houston, TX",0.036000000000000004,34.953
48201530600,"Houston, TX",0.136,26.122
48201530700,"Houston, TX",0.091,28.508000000000006
48201530800,"Houston, TX",0.11,33.984
48201530900,"Houston, TX",0.524,53.487
48201531000,"Houston, TX",0.5479999999999999,89.6
48201531100,"Houston, TX",0.6890000000000001,91.116
48201531200,"Houston, TX",0.602,61.518
48201531300,"Houston, TX",0.204,36.127
48201531400,"Houston, TX",0.578,57.708
48201531500,"Houston, TX",0.479,62.685
48201531600,"Houston, TX",0.545,67.05
48201531700,"Houston, TX",0.816,93.367
48201531800,"Houston, TX",0.015,34.766
48201531900,"Houston, TX",0.002,33.728
48201532001,"Houston, TX",0.14,26.138
48201532002,"Houston, TX",0.547,80.583
48201532100,"Houston, TX",0.15,27.61
48201532200,"Houston, TX",0.135,35.056
48201532300,"Houston, TX",0.184,43.429
48201532400,"Houston, TX",0.27899999999999997,56.09
48201532501,"Houston, TX",0.13699999999999998,63.542
48201532502,"Houston, TX",0.10099999999999999,47.59
48201532600,"Houston, TX",0.10300000000000001,38.892
48201532700,"Houston, TX",0.228,48.75
48201532800,"Houston, TX",0.221,51.435
48201532900,"Houston, TX",0.121,52.583
48201533000,"Houston, TX",0.036000000000000004,26.902
48201533100,"Houston, TX",0.048,41.216
48201533200,"Houston, TX",0.075,47.607
48201533300,"Houston, TX",0.006,22.406
48201533400,"Houston, TX",0.028999999999999998,45.218
48201533500,"Houston, TX",0.114,46.64100000000001
48201533600,"Houston, TX",0.086,40.243
48201533701,"Houston, TX",0.026000000000000002,25.086
48201533801,"Houston, TX",0.051,46.495
48201533901,"Houston, TX",0.055999999999999994,47.128
48201533902,"Houston, TX",0.027000000000000003,24.498
48201534001,"Houston, TX",0.107,30.357
48201534002,"Houston, TX",0.069,49.979
48201534003,"Houston, TX",0.081,70.833
48201534203,"Houston, TX",0.195,63.353
48201540100,"Houston, TX",0.446,121.298
48201540200,"Houston, TX",0.218,50.536
48201540501,"Houston, TX",0.228,40.625
48201540502,"Houston, TX",0.644,75.11399999999998
48201540601,"Houston, TX",0.299,72.20100000000002
48201540602,"Houston, TX",0.278,56.394
48201540700,"Houston, TX",0.327,78.318
48201540800,"Houston, TX",0.201,53.539
48201540901,"Houston, TX",0.591,116.274
48201540902,"Houston, TX",0.439,61.958
48201541001,"Houston, TX",0.381,55.51300000000001
48201541002,"Houston, TX",0.4320000000000001,104.671
48201541203,"Houston, TX",0.823,118.201
48201541300,"Houston, TX",0.171,48.003
48201541400,"Houston, TX",0.203,70.719
48201541601,"Houston, TX",0.603,104.211
48201541602,"Houston, TX",0.305,55.217
48201541700,"Houston, TX",0.308,62.839
48201541800,"Houston, TX",0.4270000000000001,50.435
48201541900,"Houston, TX",0.41200000000000003,99.593
48201542000,"Houston, TX",0.33799999999999997,74.235
48201542101,"Houston, TX",0.217,61.149
48201542200,"Houston, TX",0.19699999999999998,70.541
48201542301,"Houston, TX",0.276,75.667
48201542302,"Houston, TX",0.251,61.75
48201542400,"Houston, TX",0.281,49.137
48201542500,"Houston, TX",0.8440000000000001,86.006
48201542600,"Houston, TX",0.504,97.0
48201542900,"Houston, TX",0.41,71.158
48201543001,"Houston, TX",0.455,107.222
48201543002,"Houston, TX",0.509,122.5
48201543100,"Houston, TX",0.496,70.95100000000002
48201543200,"Houston, TX",0.41100000000000003,49.977
48201550100,"Houston, TX",0.068,23.733
48201550200,"Houston, TX",0.045,25.933000000000003
48201550301,"Houston, TX",0.084,31.728
48201550302,"Houston, TX",0.124,41.203
48201550401,"Houston, TX",0.077,32.304
48201550402,"Houston, TX",0.034,55.737
48201550500,"Houston, TX",0.046,41.042
48201550603,"Houston, TX",0.045,54.489
48201550700,"Houston, TX",0.098,63.824
48201550800,"Houston, TX",0.027000000000000003,40.822
48201550900,"Houston, TX",0.10099999999999999,48.102
48201551000,"Houston, TX",0.027000000000000003,44.234
48201551100,"Houston, TX",0.086,37.808
48201551200,"Houston, TX",0.35200000000000004,58.056
48201551400,"Houston, TX",0.305,61.919
48201551500,"Houston, TX",0.16399999999999998,58.832
48201551600,"Houston, TX",0.255,49.018
48201551800,"Houston, TX",0.8029999999999999,101.042
48201552001,"Houston, TX",0.342,66.324
48201552002,"Houston, TX",0.45899999999999996,74.219
48201552101,"Houston, TX",0.349,60.82
48201552103,"Houston, TX",0.517,71.745
48201552200,"Houston, TX",0.436,57.82100000000001
48201552301,"Houston, TX",0.7859999999999999,70.5
48201552400,"Houston, TX",0.391,48.262
48201552500,"Houston, TX",0.423,67.806
48201552601,"Houston, TX",0.301,42.5
48201552602,"Houston, TX",0.48700000000000004,72.92399999999998
48201552700,"Houston, TX",0.551,59.663
48201552800,"Houston, TX",0.718,71.676
48201552900,"Houston, TX",0.652,56.574
48201553001,"Houston, TX",0.436,72.48899999999998
48201553002,"Houston, TX",0.332,101.354
48201553100,"Houston, TX",0.33799999999999997,63.328
48201553200,"Houston, TX",0.27399999999999997,40.116
48201553300,"Houston, TX",0.131,31.93
48201553401,"Houston, TX",0.687,90.341
48201553402,"Houston, TX",0.629,98.19
48201553403,"Houston, TX",0.5379999999999999,85.286
48201554200,"Houston, TX",0.48200000000000004,85.014
48201554301,"Houston, TX",0.833,106.31
48201554401,"Houston, TX",0.7390000000000001,119.688
48201554402,"Houston, TX",0.6890000000000001,105.288
48201554403,"Houston, TX",0.616,85.03
48201554502,"Houston, TX",0.815,132.946
48201554600,"Houston, TX",0.809,133.125
48201554700,"Houston, TX",0.652,98.673
48201554801,"Houston, TX",0.534,73.186
48201554802,"Houston, TX",0.649,98.281
48201554901,"Houston, TX",0.479,79.76899999999998
48201555502,"Houston, TX",0.583,97.802
48201555600,"Houston, TX",0.68,82.75
48201555701,"Houston, TX",0.688,111.821
48201555702,"Houston, TX",0.77,121.356
48201556000,"Houston, TX",0.545,57.3
48201980000,"Houston, TX",1.0,
48201980100,"Houston, TX",0.065,30.873
48209010901,"Austin, TX",0.754,114.214
48257050201,"Dallas, TX",0.653,80.721
48325000102,"San Antonio, TX",0.606,74.804
48339692002,"Houston, TX",0.6779999999999999,132.19799999999998
48339692300,"Houston, TX",0.595,68.23100000000001
48339692400,"Houston, TX",0.611,52.453
48397040101,"Dallas, TX",0.769,108.341
48397040102,"Dallas, TX",0.8029999999999999,101.837
48397040200,"Dallas, TX",0.7879999999999999,98.951
48397040301,"Dallas, TX",0.654,74.643
48397040302,"Dallas, TX",0.787,54.755
48397040504,"Dallas, TX",0.902,104.257
48453000101,"Austin, TX",0.863,80.363
48453000102,"Austin, TX",0.912,145.441
48453000203,"Austin, TX",0.7240000000000001,54.35
48453000204,"Austin, TX",0.807,49.375
48453000205,"Austin, TX",0.7090000000000001,53.274
48453000206,"Austin, TX",0.7709999999999999,64.509
48453000302,"Austin, TX",0.6629999999999999,41.154
48453000304,"Austin, TX",0.703,44.183
48453000305,"Austin, TX",0.777,34.104
48453000306,"Austin, TX",0.55,62.175
48453000307,"Austin, TX",0.629,62.596
48453000401,"Austin, TX",0.667,44.2
48453000402,"Austin, TX",0.524,43.508
48453000500,"Austin, TX",0.7490000000000001,27.639
48453000601,"Austin, TX",0.5379999999999999,9.224
48453000603,"Austin, TX",0.502,7.03
48453000604,"Austin, TX",0.6659999999999999,9.12
48453000700,"Austin, TX",0.7509999999999999,49.49100000000001
48453000801,"Austin, TX",0.222,41.214
48453000802,"Austin, TX",0.171,27.255
48453000803,"Austin, TX",0.446,52.083
48453000804,"Austin, TX",0.32,28.184
48453000901,"Austin, TX",0.45399999999999996,44.167
48453000902,"Austin, TX",0.268,36.624
48453001000,"Austin, TX",0.324,38.52
48453001100,"Austin, TX",0.701,110.179
48453001200,"Austin, TX",0.76,65.206
48453001303,"Austin, TX",0.846,76.22800000000002
48453001304,"Austin, TX",0.7929999999999999,70.714
48453001305,"Austin, TX",0.669,57.277
48453001307,"Austin, TX",0.596,40.884
48453001308,"Austin, TX",0.442,46.50899999999999
48453001401,"Austin, TX",0.82,68.271
48453001402,"Austin, TX",0.7709999999999999,58.426
48453001403,"Austin, TX",0.622,38.561
48453001501,"Austin, TX",0.848,77.5
48453001503,"Austin, TX",0.58,52.348
48453001504,"Austin, TX",0.7559999999999999,70.94800000000002
48453001505,"Austin, TX",0.795,52.771
48453001602,"Austin, TX",0.552,46.19300000000001
48453001603,"Austin, TX",0.912,120.781
48453001604,"Austin, TX",0.898,128.05
48453001605,"Austin, TX",0.836,80.51100000000002
48453001705,"Austin, TX",0.898,85.804
48453001706,"Austin, TX",0.804,75.938
48453001707,"Austin, TX",0.762,73.012
48453001712,"Austin, TX",0.574,48.636
48453001713,"Austin, TX",0.66,53.651
48453001714,"Austin, TX",0.66,74.219
48453001716,"Austin, TX",0.789,75.697
48453001718,"Austin, TX",0.735,75.843
48453001719,"Austin, TX",0.7909999999999999,147.237
48453001722,"Austin, TX",0.674,47.37600000000001
48453001728,"Austin, TX",0.631,68.557
48453001729,"Austin, TX",0.731,71.839
48453001733,"Austin, TX",0.8,107.102
48453001737,"Austin, TX",0.675,111.071
48453001738,"Austin, TX",0.727,94.028
48453001740,"Austin, TX",0.606,77.175
48453001741,"Austin, TX",0.735,95.417
48453001742,"Austin, TX",0.617,67.574
48453001745,"Austin, TX",0.713,92.109
48453001746,"Austin, TX",0.611,62.315
48453001747,"Austin, TX",0.551,63.808
48453001748,"Austin, TX",0.598,76.917
48453001749,"Austin, TX",0.62,66.777
48453001750,"Austin, TX",0.6609999999999999,63.582
48453001751,"Austin, TX",0.805,98.571
48453001752,"Austin, TX",0.496,27.055
48453001753,"Austin, TX",0.563,59.145
48453001754,"Austin, TX",0.7609999999999999,69.333
48453001755,"Austin, TX",0.5720000000000001,172.02599999999995
48453001756,"Austin, TX",0.7070000000000001,88.25
48453001757,"Austin, TX",0.738,97.604
48453001760,"Austin, TX",0.789,121.953
48453001761,"Austin, TX",0.818,109.518
48453001765,"Austin, TX",0.787,114.391
48453001768,"Austin, TX",0.8490000000000001,89.43799999999997
48453001769,"Austin, TX",0.693,83.145
48453001770,"Austin, TX",0.7140000000000001,131.129
48453001772,"Austin, TX",0.474,68.831
48453001774,"Austin, TX",0.632,96.05
48453001775,"Austin, TX",0.6990000000000001,126.061
48453001776,"Austin, TX",0.632,80.521
48453001777,"Austin, TX",0.624,80.398
48453001781,"Austin, TX",0.831,120.0
48453001782,"Austin, TX",0.535,111.786
48453001783,"Austin, TX",0.809,103.162
48453001784,"Austin, TX",0.725,144.107
48453001785,"Austin, TX",0.589,65.17
48453001786,"Austin, TX",0.509,59.511
48453001804,"Austin, TX",0.23,37.392
48453001805,"Austin, TX",0.203,31.208
48453001806,"Austin, TX",0.2,25.267
48453001811,"Austin, TX",0.162,35.701
48453001812,"Austin, TX",0.10300000000000001,27.164
48453001813,"Austin, TX",0.156,31.994
